id,name,website,country_id,city,logo,type,crunchbase_url,dealroom_url,partner_investor_section,edited_date,linkedin_url
691,Startup Braga,https://startupbraga.com/,172,Braga,https://res.cloudinary.com/eutop-1/image/upload/v1623841834/Investors/qap0hypgjventqgpquj4.png,"Accelerator, Incubator",https://www.crunchbase.com/organization/startupbraga,https://app.dealroom.co/investors/startup_braga,0,2021-06-16 11:09:09.860000
692,Next Media Accelerator,https://nma.vc/,80,Hamburg,https://res.cloudinary.com/eutop-1/image/upload/v1623847520/Investors/sn2fh0yvkhcaywo20wl4.png,Accelerator,,https://app.dealroom.co/investors/next_media_accelerator,0,2021-06-16 12:42:05.343000
694,Pioneer Point Partners,http://www.pioneer-point.com/,225,London,https://res.cloudinary.com/eutop-1/image/upload/v1623922012/Investors/ovunzny3stqlluxy9snk.png,Private Equity Firm,https://www.crunchbase.com/organization/pioneer-point-partners,,0,2021-06-17 09:25:28.837000
695,Pioneer Point Partners,http://www.pioneerpoint.com,225,London,https://res.cloudinary.com/eutopia-2/image/upload/v1636895680/Investors/nbpcg3mzciqeot7trpq6.jpg,"Fund, Editorial",,https://app.dealroom.co/investors/pioneer_point_partners,0,2021-06-17 09:25:28.837000
696,Bethnal Green Ventures,https://bethnalgreenventures.com/,225,London,https://res.cloudinary.com/eutop-1/image/upload/v1623928897/Investors/sjy7c3no7ffnnbvkjfbk.jpg,"Venture capital, Claimed",https://www.crunchbase.com/organization/bethnal-green-ventures,https://app.dealroom.co/investors/bethnal_green_ventures,0,2021-06-17 11:18:01.557000
697,Greenyard,https://www.greenyard.group/,21,,https://res.cloudinary.com/eutop-1/image/upload/v1623929630/Investors/cak86q9jfrrn8w7rg8c0.png,,,https://app.dealroom.co/companies/greenyard,0,2021-06-17 11:31:45.250000
698,IFB Innovationsstarter,https://innovationsstarter.com/,80,Hamburg,https://res.cloudinary.com/eutopia-2/image/upload/v1643030944/Investors/thmrnk1nkmxbfqqbg83n.png,Venture Capital,https://www.crunchbase.com/organization/ifb-innovationsstarter-gmbh,,0,2021-06-17 11:53:13.800000
699,KTH Holding,https://www.holding.kth.se/,205,,https://res.cloudinary.com/eutop-1/image/upload/v1623931254/Investors/xvll5yazrl6bzefjrn0k.png,Venture Capital,https://www.crunchbase.com/organization/kth-holding,https://app.dealroom.co/universities/kth_holding,0,2021-06-17 11:59:24.370000
700,Stora Enso,https://www.storaenso.com/,72,,https://res.cloudinary.com/eutop-1/image/upload/v1623931367/Investors/fctm2jwf5zssptip6aac.jpg,,,https://app.dealroom.co/companies/stora_enso,0,2021-06-17 11:59:24.370000
701,Ask Capital,http://ask.pt/,172,Lisbon,https://res.cloudinary.com/eutop-1/image/upload/v1623933305/Investors/hn1xfrmvon0gqzeayrpz.jpg,Private Equity Firm,https://www.crunchbase.com/organization/ask-capital-2,https://app.dealroom.co/investors/ask_capital,0,2021-06-17 12:33:45.327000
702,EASO Ventures,https://www.easoventures.com/,199,,https://res.cloudinary.com/eutop-1/image/upload/v1623933643/Investors/idsdqqbu4ik0y2webplb.png,"Venture capital, Editorial",,https://app.dealroom.co/investors/easo_ventures,0,2021-06-17 12:37:55.067000
703,Ekarpen,http://www.ekarpen.es/,199,Bilbao,,"Venture capital, Editorial",,https://app.dealroom.co/investors/ekarpen,0,2021-11-15 10:48:30.977000
704,Newcastle University,https://www.ncl.ac.uk/,225,,https://res.cloudinary.com/eutop-1/image/upload/v1623935122/Investors/pyws1c4k1nzjkohp0t3p.jpg,University,,https://app.dealroom.co/universities/newcastle_university,0,2021-06-17 12:58:11.737000
705,F+ Ventures,http://fplus.ventures/,218,Istanbul,https://res.cloudinary.com/eutop-1/image/upload/v1623935982/Investors/jfudyqaw0e7ck2dt5ruc.png,Corporate Venture Capital,https://www.crunchbase.com/organization/f-ventures,https://app.dealroom.co/investors/f_ventures,0,2021-06-17 13:18:17.483000
706,SeaAhead,https://sea-ahead.com/,226,Boston,https://res.cloudinary.com/eutop-1/image/upload/v1623936377/Investors/unpelef566hpshetktwz.jpg,"Accelerator, Editorial",,https://app.dealroom.co/companies/seaahead_s_blue_angels,0,2021-06-17 13:24:14.900000
707,Christian W. Jansson,,205,,,"Angel, Editorial",,https://app.dealroom.co/companies/christian_w_jansson,0,2021-11-15 10:49:06.233000
708,Marcus Wall�n,,205,Stockholm,https://res.cloudinary.com/eutop-1/image/upload/v1623937430/Investors/uyyeb4yynkohkweleck7.jpg,"Angel, Editorial",,https://app.dealroom.co/companies/marcus_wall_n,0,2021-06-17 13:40:18.967000
709,Ananda Impact Ventures,https://ananda.vc/,80,Munich,https://res.cloudinary.com/eutop-1/image/upload/v1623938014/Investors/pm0jayf2icjuickbhrmv.jpg,"Venture capital, Claimed",https://www.crunchbase.com/organization/ananda-ventures-gmbh-social-venture-fund,https://app.dealroom.co/investors/ananda_ventures,0,2021-06-17 13:50:13.050000
710,ResQ,https://www.resq-club.com/,72,,https://res.cloudinary.com/eutop-1/image/upload/v1623938022/Investors/kyhz3utc42cfmw9dshod.jpg,,,https://app.dealroom.co/companies/resq,0,2021-06-17 13:50:13.050000
711,Sigma Software,https://sigma.software:443/,223,Kyiv,https://res.cloudinary.com/eutop-1/image/upload/v1623938234/Investors/cqkrcor5w0ut588knmmi.jpg,,,https://app.dealroom.co/companies/sigma_software,0,2021-06-17 13:54:34.123000
712,Dotsub,https://dotsub.com/,226,New York,https://res.cloudinary.com/eutop-1/image/upload/v1623938920/Investors/fallz7thlkemmpifldrq.png,,,https://app.dealroom.co/companies/dotsub,0,2021-06-17 14:03:16.953000
713,Pentalabbs,http://www.pentalabbs-accelerator.com/,73,Orleans,https://res.cloudinary.com/eutop-1/image/upload/v1623939363/Investors/ywxa11tysfrxyff7et1x.jpg,"Accelerator, Editorial",https://www.crunchbase.com/organization/pentalabbs,https://app.dealroom.co/investors/pentalabbs,0,2021-06-17 14:12:58.327000
714,Chrysalis LEAP,http://chrysalisleap.com/,56,Nicosia,https://res.cloudinary.com/eutop-1/image/upload/v1623941208/Investors/ubg9uwuiyw2lykdrqxld.jpg,"Accelerator, Editorial",,https://app.dealroom.co/investors/chrysalis_leap,0,2021-06-17 14:44:23.610000
715,Scientipole Ile-de-France Capital,https://scientipolecapital.fr/,73,,https://res.cloudinary.com/eutop-1/image/upload/v1623942243/Investors/tsobhtwr5uqq30cextky.png,"Venture capital, Editorial",,https://app.dealroom.co/companies/scientipole_ile_de_france_capital,0,2021-06-17 15:02:13.510000
716,European Investment Bank,https://www.eib.org/en/,124,Luxembourg,https://res.cloudinary.com/eutopia-2/image/upload/v1649698233/Investors/ifnsszdvveiu8dknszmh.png,Investment Bank,https://www.crunchbase.com/organization/european-investment-bank,https://app.dealroom.co/companies/european_investment_bank,0,2021-06-17 15:30:18.187000
717,UK Future Fund,https://uk-futurefund.co.uk,225,,https://res.cloudinary.com/eutop-1/image/upload/v1623944910/Investors/lqsifdgykim3fjbs9lj2.png,"Fund, Editorial",,https://app.dealroom.co/investors/uk_future_fund,0,2021-06-17 15:44:10.457000
718,InnoVits,http://www.innovits.it/en/,105,Milan,https://res.cloudinary.com/eutop-1/image/upload/v1623946669/Investors/vsp5gcxzyytiaxybqzmn.png,"Venture capital, Editorial",,https://app.dealroom.co/companies/innovits,0,2021-06-17 16:15:35.143000
719,aws Founders Fund (aws Gr�nderfonds),https://www.gruenderfonds.at/,14,Vienna,https://res.cloudinary.com/eutop-1/image/upload/v1623947124/Investors/xfczu6xebckhqfwhdgi1.png,"Venture capital, Claimed",https://www.crunchbase.com/organization/aws-grnderfonds,https://app.dealroom.co/investors/aws_founders_fund_aws_gr_nderfonds_,0,2021-06-17 16:22:31.817000
720,German Startups Group,http://www.german-startups.com/fur-aktionare/uber-uns/,80,Berlin,https://res.cloudinary.com/eutop-1/image/upload/v1623947651/Investors/eu1gau4yrwtfxpdzzs1c.jpg,"Venture capital, Claimed",,https://app.dealroom.co/investors/german_startups_group_berlin_ag,0,2021-06-17 16:30:57.687000
721,PERCENTIL,https://percentil.com/,199,,https://res.cloudinary.com/eutop-1/image/upload/v1623947660/Investors/eaeshrvhxemctl36fq3q.png,,,https://app.dealroom.co/companies/percentil,0,2021-06-17 16:30:57.687000
722,Aggregate Media,http://aggregatemedia.com/,205,Stockholm,https://res.cloudinary.com/eutop-1/image/upload/v1623948137/Investors/be1xhdszn3af0tazc8vx.png,"Venture capital, Editorial",,https://app.dealroom.co/investors/aggregate_media,0,2021-06-17 16:39:46.323000
723,FundedByMe,http://www.fundedbyme.com,205,,https://res.cloudinary.com/eutop-1/image/upload/v1623948145/Investors/vlwyfqejiwphbcrzssrq.png,,,https://app.dealroom.co/companies/fundedbyme,0,2021-06-17 16:39:46.323000
724,D+H Beteiligungs GmbH,http://www.dh-beteiligungen.de/,,,https://res.cloudinary.com/eutop-1/image/upload/v1623948275/Investors/uode3lstvl8ugjdxzjny.png,,https://www.crunchbase.com/organization/d-h-beteiligungs-gmbh,,0,2021-06-17 16:43:11.767000
725,YOU IS NOW Accelerator,http://accelerator.youisnow.com/,80,Berlin,https://res.cloudinary.com/eutop-1/image/upload/v1623948301/Investors/r6prwvqlkjjn2uixmffk.png,"Accelerator, Incubator",https://www.crunchbase.com/organization/you-is-now-accelerator-2,https://app.dealroom.co/investors/you_is_now_accelerator,0,2021-06-17 16:43:11.767000
726,University of Southampton,https://www.southampton.ac.uk/,225,,https://res.cloudinary.com/eutop-1/image/upload/v1623948903/Investors/gfs37lt4jawotgebm9yr.jpg,University,,https://app.dealroom.co/universities/university_of_southampton,0,2021-06-17 16:52:58.400000
728,PMV,https://www.pmv.eu/nl,21,City of Brussels,https://res.cloudinary.com/eutop-1/image/upload/v1623951566/Investors/xjymrr8xjiaxiqj1wnj6.png,"Venture capital, Claimed",https://www.crunchbase.com/organization/pmv-eu,https://app.dealroom.co/investors/pmv,0,2021-06-17 17:35:40.367000
729,Gemma Frisius Fund - GFF,https://lrd.kuleuven.be/en/spinoff/gemma-frisius-fund-portfolio,21,Leuven,https://res.cloudinary.com/eutop-1/image/upload/v1623951574/Investors/w7kvlbouvzb3nquh3y27.png,"Venture capital, Claimed",https://www.crunchbase.com/organization/university-of-leuven,https://app.dealroom.co/investors/gemma_frisius,0,2021-06-17 17:35:40.367000
730,Agri Investment Fund,http://www.aifund.be/en,21,Leuven,https://res.cloudinary.com/eutop-1/image/upload/v1623951582/Investors/cyavp37vppvm3xcdd3os.png,"Venture capital, Editorial",,https://app.dealroom.co/investors/agri_investment_fund,0,2021-06-17 17:35:40.367000
731,Vives Louvain Technology Fund,https://www.vivesfund.com/en,21,,https://res.cloudinary.com/eutop-1/image/upload/v1623951592/Investors/cgyavbpfdreryn5yy9rf.png,"Venture capital, Claimed",,https://app.dealroom.co/investors/vives_louvain_technology_fund,0,2021-06-17 17:35:40.367000
732,Biotech Fund Flanders,,,,,"Venture capital, Editorial",,https://app.dealroom.co/investors/biotech_fund_flanders,0,2021-11-15 10:49:27.943000
733,Afinum,https://afinum.de/,80,Munich,https://res.cloudinary.com/eutop-1/image/upload/v1623951941/Investors/e9t5xey3kyiowhtnaprt.jpg,"Private equity, Venture capital, Editorial",,https://app.dealroom.co/companies/afinum,0,2021-06-17 17:43:30.720000
734,BIP Investment Partners,https://bip.lu/en/,124,,https://res.cloudinary.com/eutopia-2/image/upload/v1646688758/Investors/rvlouc3cmngqqxm6rote.png,"Venture capital, Editorial",https://www.crunchbase.com/organization/bip-investment-partners,https://app.dealroom.co/investors/bip_investment_partners,0,2021-06-17 17:43:30.720000
735,Rolls-Royce,https://www.rolls-royce.com/,225,London,https://res.cloudinary.com/eutop-1/image/upload/v1623952173/Investors/zmoyujefxwnoxlcoowqi.jpg,,,https://app.dealroom.co/companies/rolls_royce_1,0,2021-06-17 17:46:34.673000
736,SIRIUS Program,http://siriusprogramme.com/,225,London,https://res.cloudinary.com/eutop-1/image/upload/v1623952734/Investors/o49p1yspnopyc4djfmmc.png,Accelerator,https://www.crunchbase.com/organization/sirius-program,,0,2021-06-17 17:57:27.530000
737,Parkpnp,https://parkpnp.com/us/,103,Dublin,https://res.cloudinary.com/eutop-1/image/upload/v1623959212/Investors/zmbgnnyd6qr4raynzeiw.jpg,,,https://app.dealroom.co/companies/parkpnp,0,2021-06-17 19:44:04.583000
738,KPT ScaleUP,http://scaleup.kpt.krakow.pl/,171,,https://res.cloudinary.com/eutop-1/image/upload/v1623960149/Investors/kjwaniapqrqgk8fqd1ba.jpg,"Accelerator, Claimed",,https://app.dealroom.co/companies/krakowski_park_technologiczny,0,2021-06-17 20:00:24.387000
739,Akcelerator Technologiczny Gliwice Asi Sp. Z O.O.,http://www.akceleratorgliwice.pl,171,Gliwice,https://res.cloudinary.com/eutopia-2/image/upload/v1636895777/Investors/u2ymhbeg8yhkuzasmqs1.jpg,"Venture capital, Editorial",https://www.crunchbase.com/organization/akcelerator-technologiczny-gliwice-sp-z-o-o,https://app.dealroom.co/investors/akcelerator_technologiczny_gliwice,0,2021-06-17 20:00:24.387000
740,Discoveries,https://www.startupdiscoveries.com/,172,Lisbon,https://res.cloudinary.com/eutop-1/image/upload/v1623964223/Investors/ynmmpt9grjif96hcoxm9.png,"Accelerator, Editorial",,https://app.dealroom.co/companies/discoveries,0,2021-06-17 21:07:28.407000
741,Nonius Hospitality Technology,https://noniussolutions.com/,172,,https://res.cloudinary.com/eutop-1/image/upload/v1623966090/Investors/tepliomwwhpsc6ws54gr.jpg,,,https://app.dealroom.co/companies/nonius_hospitality_technology,0,2021-06-17 21:38:07
742,MBE Worldwide S.p.A,https://www.mbeglobal.com/,105,Milan,https://res.cloudinary.com/eutop-1/image/upload/v1623969714/Investors/gzwf1ctleqaf1octjllu.jpg,,,https://app.dealroom.co/companies/mbe_worldwide_s_p_a,0,2021-06-17 22:39:54.607000
743,Nicolas Hassbjer,https://www.linkedin.com/in/nicolas-hassbjer-18896145,205,,https://res.cloudinary.com/eutop-1/image/upload/v1623970568/Investors/rbuue9t8ctv8lcrpn2fm.png,"Angel, Editorial",,https://app.dealroom.co/investors/nicolas_hassbjer,0,2021-06-17 22:53:21.813000
744,SATUS,http://www.satus.pl/,171,,https://res.cloudinary.com/eutop-1/image/upload/v1623971289/Investors/abzdainlsptv6yvku9pv.png,Micro VC,https://www.crunchbase.com/organization/satus,https://app.dealroom.co/companies/satus,0,2021-06-17 23:06:45.540000
745,F10 Investment,https://www.f10.global/,192,,https://res.cloudinary.com/eutopia-2/image/upload/v1649921827/Investors/bytizuqimv2jchoy6uyn.png,"Accelerator, Editorial",https://www.crunchbase.com/organization/f10-incubator-accelerator,https://app.dealroom.co/companies/f10_investment_ag,0,2021-06-17 23:41:02.557000
746,PINC,https://www.pauliggroup.com/pinc/,205,,https://res.cloudinary.com/eutop-1/image/upload/v1623974753/Investors/mqosr1hqcgroytu1rbbe.png,Corporate Venture Capital,https://www.crunchbase.com/organization/pinc-0786,,0,2021-06-18 00:04:34.653000
747,TukkuHeino,,,,,,https://www.crunchbase.com/organization/tukkuheino,,0,2021-11-15 10:49:58.110000
748,Kiuas,https://www.kiuas.com/,72,Helsinki,https://res.cloudinary.com/eutop-1/image/upload/v1623976262/Investors/hdegpvj1sqd4doddd4f0.png,"Accelerator, Editorial",,https://app.dealroom.co/companies/kiuas,0,2021-06-18 00:28:52.833000
749,KKR,https://www.kkr.com/,226,New York,https://res.cloudinary.com/eutop-1/image/upload/v1623976811/Investors/egphxpkp0xnzr0yskcdd.png,"Private equity, Claimed",,https://app.dealroom.co/investors/kkr,0,2021-06-18 00:37:18.050000
750,E.ON :agile accelerator,https://eon-agile.com/,80,Dusseldorf,https://res.cloudinary.com/eutop-1/image/upload/v1623977221/Investors/yolfqqap0tguptouigu7.jpg,"Accelerator, Editorial",,https://app.dealroom.co/companies/aedifion,0,2021-06-18 00:44:24.047000
751,Pascal Bordat,,73,Paris,https://res.cloudinary.com/eutop-1/image/upload/v1623977543/Investors/btzsilqtmo8c7xroi7qp.jpg,"Angel, Serial Founder, Claimed, Founder rank #628",,https://app.dealroom.co/companies/pascal_bordat,0,2021-06-18 00:49:49.890000
752,Hot Hotels,https://domains.co.uk/?mdlp_my_domain_list=hot-co-uk,199,Madrid,https://res.cloudinary.com/eutop-1/image/upload/v1623980304/Investors/edjwiosunyskkd5jyt13.png,,,https://app.dealroom.co/companies/hot_hotels,0,2021-06-18 01:35:45.313000
753,Thule Investments,http://www.thuleinvestments.is/,,,https://res.cloudinary.com/eutop-1/image/upload/v1623981607/Investors/reuqqoeoqh31bgkprbzy.jpg,"Private Equity Firm, Venture Capital",https://www.crunchbase.com/organization/thule-investments,,0,2021-06-18 01:58:45.167000
754,Mark Tayler,,225,Wealden,,"Angel, Editorial",,https://app.dealroom.co/companies/mark_tayler,0,2021-11-15 10:50:26.987000
755,Hoepfner Brau,https://hoepfner-braeu.de/hoepfner-bauinvest,80,Karlsruhe,https://res.cloudinary.com/eutop-1/image/upload/v1623984014/Investors/w8eusabey7c5yxll6nbz.png,,https://www.crunchbase.com/organization/hoepfner-br%C3%A4u,,0,2021-06-18 02:38:48.040000
756,Hoepfner Brau,https://www.hoepfner-bauinvest.de/,80,Karlsruhe,https://res.cloudinary.com/eutop-1/image/upload/v1623984148/Investors/cp5wsxa3b0sbnnppenvm.png,"Private equity, Venture capital, Editorial",,https://app.dealroom.co/investors/hoepfner_brau,0,2021-06-18 02:38:48.040000
757,adesso,https://www.adesso.de/de/,80,Dortmund,https://res.cloudinary.com/eutop-1/image/upload/v1623984316/Investors/hachd50zrdbnju2o8cqe.jpg,,,https://app.dealroom.co/companies/adesso,0,2021-06-18 02:43:14.597000
758,HCVC,https://www.hardwareclub.co,73,Paris,https://res.cloudinary.com/eutop-1/image/upload/v1623984445/Investors/rczwky3vpsu8skk0hxg9.png,"Micro VC, Venture Capital",https://www.crunchbase.com/organization/hardwareclub,https://app.dealroom.co/investors/hardware_club,0,2021-06-18 02:45:58.737000
759,Elephants & Ventures,https://www.elephantsandventures.com/,73,Paris,https://res.cloudinary.com/eutop-1/image/upload/v1623984495/Investors/xqit8tvcfmub6b3nhehz.png,"Micro VC, Venture Capital",https://www.crunchbase.com/organization/elephants---ventures,https://app.dealroom.co/companies/elephants_ventures,0,2021-06-18 02:45:58.737000
760,Charles-Henri Prevost,,,,https://res.cloudinary.com/eutop-1/image/upload/v1623984660/Investors/x9cgchyco9qvjngmu3jy.png,"Angel, Editorial",,https://app.dealroom.co/investors/charles_henri_prevost,0,2021-06-18 02:45:58.737000
762,A Plus Finance,https://www.aplusfinance.com/,73,Paris,https://res.cloudinary.com/eutop-1/image/upload/v1623984689/Investors/l2t2strpkwkskaelp36k.jpg,"Venture capital, Editorial",,https://app.dealroom.co/investors/a_plus_finance,0,2021-06-18 02:45:58.737000
763,SEB Alliance,https://www.groupeseb.com/fr/seb-alliance-corporate-venture-capital,73,Lyon,https://res.cloudinary.com/eutop-1/image/upload/v1623984703/Investors/oe3vle3ascbkip4jcl8r.jpg,"Corporate Venture Fund, Editorial",https://www.crunchbase.com/organization/seb-alliance-3,https://app.dealroom.co/companies/groupe_seb,0,2021-06-18 02:45:58.737000
764,BaseTech Ventures,https://basetechventures.com/,206,,https://res.cloudinary.com/eutop-1/image/upload/v1623985196/Investors/lgowl238ea97rg4q4mg5.png,Venture Capital,https://www.crunchbase.com/organization/basetech-ventures,,0,2021-06-18 02:58:35.127000
765,Deepbridge Capital,https://www.deepbridgecapital.com/,225,,https://res.cloudinary.com/eutop-1/image/upload/v1623985428/Investors/lhvmp7gjedlwuhijipui.png,Venture Capital,https://www.crunchbase.com/organization/deepbridge-capital,https://app.dealroom.co/investors/deepbridge_capital,0,2021-06-18 03:02:29.800000
766,Praetura Ventures,https://www.praeturaventures.com/,225,Manchester,https://res.cloudinary.com/eutop-1/image/upload/v1623985457/Investors/ha8lv6n83fjvshvxx0wd.png,Venture Capital,https://www.crunchbase.com/organization/praetura-capital,https://app.dealroom.co/investors/praetura_capital_llp,0,2021-06-18 03:02:29.800000
767,University of Liverpool,https://www.liverpool.ac.uk/,225,,https://res.cloudinary.com/eutop-1/image/upload/v1623985723/Investors/anrlwtrjjc3gzifbu5et.jpg,University,,https://app.dealroom.co/universities/university_of_liverpool,0,2021-06-18 03:02:29.800000
768,SGH CAPITAL,https://www.sghcapital.com/,124,,https://res.cloudinary.com/eutop-1/image/upload/v1623985874/Investors/zljjjpxy5jwb72malcnl.png,Private Equity Firm,https://www.crunchbase.com/organization/sgh-capital,https://app.dealroom.co/companies/sgh_capital,0,2021-06-18 03:09:53.753000
769,Planet A Ventures,https://planet-a.com/#contact,80,Hamburg,https://res.cloudinary.com/eutopia-2/image/upload/v1641446929/Investors/kt8ljjj4oftoqk2osedu.jpg,Venture Capital,https://www.crunchbase.com/organization/planet-a-ventures,https://app.dealroom.co/investors/planet_a_ventures,0,2021-06-18 03:21:59.597000
770,H.I. Capital,https://hicapital.co/,206,,https://res.cloudinary.com/eutop-1/image/upload/v1623986624/Investors/t5fbwj9wrbuncekxmwok.png,Venture Capital,https://www.crunchbase.com/organization/h-i-capital,https://app.dealroom.co/investors/h_i_capital,0,2021-06-18 03:21:59.597000
771,WaterStart Capital,http://www.wscapitalus.com/,226,Atlanta,https://res.cloudinary.com/eutop-1/image/upload/v1623986850/Investors/gjh3mqi85wei52yw3b71.png,Venture Capital,https://www.crunchbase.com/organization/waterstart-capital,,0,2021-06-18 03:26:06.267000
773,VIVE X,https://vivex.vive.com/us/,226,,https://res.cloudinary.com/eutop-1/image/upload/v1623986941/Investors/phlwff6n2k9ldjegvni7.png,Accelerator,https://www.crunchbase.com/organization/vivex,,0,2021-06-18 03:26:06.267000
774,Heidelberger Beteiligungsholding Ag,http://www.heidelberger-beteiligungsholding.de,,,,,https://www.crunchbase.com/organization/heidelberger-beteiligungsholding-ag,,0,2021-11-15 10:51:21.757000
775,ACATIS,https://www.acatis.de/disclaimer?a=1,226,Frankfort,https://res.cloudinary.com/eutop-1/image/upload/v1623987546/Investors/yfj5qfbvs6tsd1xihfpl.jpg,,https://www.crunchbase.com/organization/acatis-investment-gmbh,https://app.dealroom.co/investors/acatis,0,2021-06-18 03:36:40.683000
776,Lower Silesian Intermediate Institution,,,,,,https://www.crunchbase.com/organization/lower-silesian-intermediate-institution,,0,2021-11-15 10:51:53.683000
777,National Center for Research and Development,https://archiwum.ncbr.gov.pl/en/,171,Warsaw,https://res.cloudinary.com/eutop-1/image/upload/v1623987666/Investors/irf05htbxqlvgrza7wet.png,Government Office,https://www.crunchbase.com/organization/national-center-for-research-development,https://app.dealroom.co/companies/national_center_for_research_development,0,2021-06-18 03:36:40.683000
778,Platinum Seed,http://www.platinumseed.pl/main/,171,,https://res.cloudinary.com/eutop-1/image/upload/v1623987694/Investors/o9dssehzwlonevnn0zox.png,"Government Office, Incubator, Micro VC",https://www.crunchbase.com/organization/platinum-seed,,0,2021-06-18 03:36:40.683000
779,Deutsche Balaton,http://www.deutsche-balaton.de/,80,Heidelberg,https://res.cloudinary.com/eutop-1/image/upload/v1623987961/Investors/njmbgf1v64pkavnvgzru.png,"Venture capital, Editorial",,https://app.dealroom.co/investors/deutsche_balaton,0,2021-06-18 03:36:40.683000
780,SATUS Starter,https://satus.vc/,171,,https://res.cloudinary.com/eutop-1/image/upload/v1623988069/Investors/qxf23hssfoqztpnvj1ce.png,"Micro VC, Venture Capital",https://www.crunchbase.com/organization/satus-starter,https://app.dealroom.co/investors/satus_starter_vc,0,2021-06-18 03:46:25.797000
781,Safaricom,https://www.safaricom.co.ke/personal/,110,Nairobi,https://res.cloudinary.com/eutop-1/image/upload/v1623988492/Investors/mgp7udgpib3epqidizq4.png,,https://www.crunchbase.com/organization/safaricom,,0,2021-06-18 03:53:31.713000
782,Quadrat Capital,https://www.quadrat-capital.com/,,,https://res.cloudinary.com/eutop-1/image/upload/v1623988744/Investors/tik4izc4qwvd6qgwo5xv.png,Private Equity Firm,https://www.crunchbase.com/organization/quadrat-capital,https://app.dealroom.co/investors/quadrat_capital,0,2021-06-18 03:57:42.163000
783,Catagonia Capital,https://www.catagonia.com/,80,Berlin,https://res.cloudinary.com/eutop-1/image/upload/v1623988937/Investors/gd2yeefctekgowxnaxj1.jpg,"Venture capital, Claimed",,https://app.dealroom.co/companies/catagonia_capital_consulting,0,2021-06-18 03:57:42.163000
784,GDA Fund,https://www.gda.fund/,224,Dubai,https://res.cloudinary.com/eutop-1/image/upload/v1623988945/Investors/xapaiweiamhbjqy1ajsy.jpg,"Fund, Claimed",,https://app.dealroom.co/companies/gda_fund,0,2021-06-18 03:57:42.163000
785,ICE71 Accelerate,https://ice71.sg/accelerate/,192,Singapore,https://res.cloudinary.com/eutop-1/image/upload/v1623990102/Investors/jpvgiobz3ljcohimrwrd.png,Accelerator,https://www.crunchbase.com/organization/ice71-accelerate,,0,2021-06-18 04:20:23.423000
788,Trigon TFI SA,http://www.trigontfi.pl/,171,Warsaw,https://res.cloudinary.com/eutop-1/image/upload/v1623990333/Investors/ojaojqgkc9asabl8robg.png,,https://www.crunchbase.com/organization/trigon-tfi-sa,https://app.dealroom.co/investors/trigon_tfi,0,2021-06-18 04:20:23.423000
789,Giza Polish Ventures (GPV),http://gpventures.pl/,171,Warsaw,https://res.cloudinary.com/eutop-1/image/upload/v1623990361/Investors/qdvjxioeglmw0mgwfswg.png,Micro VC,https://www.crunchbase.com/organization/gizapolish-ventures,https://app.dealroom.co/investors/giza_polish_ventures,0,2021-06-18 04:20:23.423000
790,CyLon,https://cylonlab.com/,225,London,https://res.cloudinary.com/eutop-1/image/upload/v1623990466/Investors/emo7exfff2zakqlc6dke.jpg,"Accelerator, Claimed",,https://app.dealroom.co/companies/cylon,0,2021-06-18 04:20:23.423000
791,PFR Ventures,https://pfrventures.pl/,171,Warsaw,https://res.cloudinary.com/eutop-1/image/upload/v1623990474/Investors/ldoneo3c54diarje8mpr.png,"Corporate Venture Fund, Private equity, Venture capital, Claimed",,https://app.dealroom.co/companies/pfr_ventures,0,2021-06-18 04:20:23.423000
793,Ray Wirta,,226,Costa Mesa,https://res.cloudinary.com/eutop-1/image/upload/v1623990667/Investors/lup22uo4dgsxnpj1jy52.png,"Angel; Angel, Founder, Editorial",https://www.crunchbase.com/person/ray-wirta,https://app.dealroom.co/investors/ray_wirta,0,2021-11-11 17:21:52.397000
794,Ascent Capital,http://www.ascentcapital.in/,99,,https://res.cloudinary.com/eutop-1/image/upload/v1623991037/Investors/o3qjielc9rn3qsigucfo.png,Private Equity Firm,https://www.crunchbase.com/organization/ascent-capital,,0,2021-06-18 04:35:55.037000
795,Atlantic Bridge University Fund,https://abven.com/university-bridge-fund/,103,Dublin,https://res.cloudinary.com/eutopia-2/image/upload/v1649979055/Investors/hvoftoyxxwctax0ejt8i.png,Venture Capital,https://www.crunchbase.com/organization/atlantic-bridge-university-fund,https://app.dealroom.co/investors/atlantic_bridge,0,2021-06-18 04:35:55.037000
796,Ascent Capital,http://ascentcapital.nl/,,,,"Venture capital, Claimed",,https://app.dealroom.co/investors/ascent_capital,0,2021-11-15 10:52:18.637000
797,Citizen Capital,http://www.citizencapital.fr/,73,Paris,https://res.cloudinary.com/eutop-1/image/upload/v1623991390/Investors/cxvkevxozkgcivmnltxr.png,Micro VC,https://www.crunchbase.com/organization/citizen-capital,https://app.dealroom.co/investors/citizen_capital,0,2021-06-18 04:41:48.790000
798,Sofinnova Partners,https://www.sofinnovapartners.com/,73,Paris,https://res.cloudinary.com/eutopia-2/image/upload/v1649845316/Investors/svyuzlsv2koxpu88afj2.png,Venture Capital,https://www.crunchbase.com/organization/sofinnova-partners,https://app.dealroom.co/investors/sofinnova_partners,0,2021-06-18 04:51:38.147000
